0.194381040667, 0.256916986667, 0.0, 0.928571428571, 0.666666666667, 0.0, 5
0.194381040667, 0.256916986667, 0.0, 0.928571428571, 0.666666666667, 0.0, 5
0.194381040667, 0.256916986667, 0.0, 0.928571428571, 0.666666666667, 0.0, 5
0.136830072667, 0.164603756667, 0.0, 1.0, 0.666666666667, 0.0, 5
0.122094552667, 0.153413745333, 0.0, 0.928571428571, 0.666666666667, 0.0, 5
0.122094552667, 0.153413745333, 0.0, 0.928571428571, 0.666666666667, 0.0, 5
0.117889478, 0.147285434, 0.0, 1.0, 0.666666666667, 0.0, 5
0.175314675333, 0.204989438667, 0.0, 1.0, 0.666666666667, 0.0, 5
0.175314675333, 0.204989438667, 0.0, 1.0, 0.666666666667, 0.0, 5
0.184058844, 0.229506132, 0.0, 1.0, 0.666666666667, 0.0, 5
0.184058844, 0.229506132, 0.0, 1.0, 0.666666666667, 0.0, 5
0.15605957, 0.190605982667, 0.0, 1.0, 0.666666666667, 0.0, 5
0.15605957, 0.190605982667, 0.0, 1.0, 0.666666666667, 0.0, 5
0.251143579333, 0.862790738, 0.0, 1.0, 0.666666666667, 0.0, 5
0.251143579333, 0.862790738, 0.0, 1.0, 0.666666666667, 0.0, 5
0.145676816, 0.170426381333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.145676816, 0.170426381333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.145676816, 0.170426381333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.152209146, 0.191377604, 0.0, 1.0, 0.666666666667, 0.0, 5
0.152209146, 0.191377604, 0.0, 1.0, 0.666666666667, 0.0, 5
0.31245833, 1.85195838333, 0.0, 1.0, 0.666666666667, 0.0, 2
0.31245833, 1.85195838333, 0.0, 1.0, 0.666666666667, 0.0, 2
0.154136606, 0.199887892667, 0.0, 1.0, 0.666666666667, 0.0, 5
0.160476662667, 0.192992718, 0.0, 1.0, 0.666666666667, 0.0, 5
0.160476662667, 0.192992718, 0.0, 0.928571428571, 0.666666666667, 0.0, 5
0.117778588, 0.139996, 0.0, 0.928571428571, 0.666666666667, 0.0, 5
0.117778588, 0.139996, 0.0, 1.0, 0.666666666667, 0.0, 5
0.147189166667, 0.178523644667, 0.0, 1.0, 0.666666666667, 0.0, 5
0.122091188667, 0.153694566, 0.0, 1.0, 0.666666666667, 0.0, 5
0.122091188667, 0.153694566, 0.0, 1.0, 0.666666666667, 0.0, 5
0.0881414606667, 0.118411548, 0.0, 1.0, 0.666666666667, 0.0, 5
0.0881414606667, 0.118411548, 0.0, 1.0, 0.666666666667, 0.0, 5
0.0729948553333, 0.096103842, 0.0, 1.0, 0.666666666667, 0.0, 5
0.225537034667, 0.857109714, 0.0, 0.728571428571, 0.666666666667, 0.0, 5
0.225537034667, 0.857109714, 0.0, 0.728571428571, 0.666666666667, 0.0, 5
0.225537034667, 0.857109714, 0.0, 1.0, 0.666666666667, 0.0, 5
0.143070710667, 0.156443583333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.125771052667, 0.157342039333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.125771052667, 0.157342039333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.285849040667, 1.60547623733, 0.0, 1.0, 0.666666666667, 0.0, 5
0.285849040667, 1.60547623733, 0.0, 0.828571428571, 0.666666666667, 0.0, 4
0.159848627333, 0.201999224, 0.0, 1.0, 0.666666666667, 0.0, 5
0.159717609333, 0.207977513333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.159717609333, 0.207977513333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.182229741333, 0.220191452, 0.0, 1.0, 0.666666666667, 0.0, 5
0.31399605, 2.01210077867, 0.01, 0.928571428571, 0.666666666667, 0.0, 2
0.31399605, 2.01210077867, 0.01, 1.0, 0.666666666667, 0.0, 2
0.0932804473333, 0.118955675333, 0.0, 1.0, 0.666666666667, 0.0, 5
0.185693342667, 0.991201628667, 0.01, 1.0, 0.666666666667, 0.0, 5
0.655082070667, 3.620561102, 0.01, 1.0, 0.666666666667, 0.0, 1
0.655082070667, 3.620561102, 0.01, 1.0, 0.666666666667, 0.0, 1
0.0980411006667, 0.11723632, 0.0, 1.0, 0.666666666667, 0.0, 5
