Rede1		Rede2		Rede3
65.00000000	70.00000000	70.00000000
65.00000000	70.00000000	70.00000000
65.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
65.00000000	68.00000000	70.00000000
65.00000000	68.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	65.00000000	70.00000000
70.00000000	65.00000000	70.00000000
70.00000000	66.00000000	70.00000000
70.00000000	59.00000000	70.00000000
70.00000000	59.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	67.00000000	70.00000000
70.00000000	69.00000000	55.00000000
70.00000000	69.00000000	70.00000000
70.00000000	68.00000000	70.00000000
70.00000000	65.00000000	70.00000000
70.00000000	65.00000000	70.00000000
70.00000000	69.00000000	70.00000000
65.00000000	69.00000000	70.00000000
65.00000000	70.00000000	70.00000000
70.00000000	67.00000000	70.00000000
70.00000000	67.00000000	70.00000000
70.00000000	65.00000000	70.00000000
70.00000000	69.00000000	70.00000000
70.00000000	69.00000000	70.00000000
70.00000000	67.00000000	70.00000000
70.00000000	68.00000000	70.00000000
51.00000000	68.00000000	66.00000000
51.00000000	65.00000000	66.00000000
70.00000000	66.00000000	70.00000000
70.00000000	66.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
58.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	59.00000000	70.00000000
70.00000000	59.00000000	70.00000000
70.00000000	70.00000000	70.00000000
65.00000000	69.00000000	70.00000000
70.00000000	69.00000000	70.00000000
70.00000000	66.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	65.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	70.00000000	70.00000000
70.00000000	68.00000000	70.00000000
